LOCATION,TIME,(TIG)Value,(TIG)MbT,(TIG)sbT,(TIG)SND by TIME,(PLI)Value,(PLI)5MA,(GDP)Value,(GDP)Change(%),(GDP)Mean of Change(%) by TIME,(GDP)std of Change(%) by TIME,(GDP)SND of Change(%) by TIME,(GDPC)Value,(GDPC)Change(%),(GDPC)Mean of Change(%) by TIME,(GDPC)std of Change(%) by TIME,(GDPC)SND of Change(%) by TIME,(MP)Value,(MP)Change(%)
FRA,2006,32.4883525166435,44.32485506322183,15.541080136882927,-0.7616267622536291,113,108.8,2065560.669,7.1971402625493015,10.40412779820608,4.506349544641763,-0.71165973786255,32472.263308,6.452270951668779,9.686844228757316,4.6737059519078645,-0.6920789006351896,101.278549,1.6891576157535029
FRA,2007,36.1352911129457,41.77491106445286,14.15647313636618,-0.3983774699518689,118,113.4,2184595.05,5.762812140377748,7.928580511740587,3.0969568746491762,-0.6993214497402963,34132.697684,5.113392806195082,7.15924260695184,3.4064047969235975,-0.6005891615125751,100.62835,-0.6419908326293268
FRA,2008,45.2659394096814,43.66694967015806,16.809569422892473,0.0951237773732456,123,116.2,2259255.844,3.4176033677271325,5.588323746069581,3.942905528382498,-0.5505382674570307,35102.870428,2.842355892821153,4.803623181458596,4.187269849313401,-0.4683880808300515,99.318369,-1.3018011325834056
FRA,2009,47.4448884929059,41.29111045644379,13.951411659876367,0.441086406629381,119,117.0,2243937.742,-0.6780153757566182,-2.387301811248482,4.133338858849045,0.4135364880216537,34686.479663,-1.1862014699170222,-3.044423237826192,3.7101222801451965,0.5008518931716849,97.329155,-2.00286615661198
FRA,2010,40.146622731306,43.53485040339275,14.40637502648125,-0.23518946756964457,111,116.8,2334557.742,4.0384364638936585,4.763308318151878,3.9732516973340974,-0.18243793987292092,35910.195851,3.527934226503055,4.2139089890315855,3.849651891897281,-0.17819137464672197,98.205246,0.9001321340969234
FRA,2011,37.5089251294202,39.65335938615681,15.987185655451624,-0.13413456895744236,112,116.6,2446474.544,4.7939187789855975,5.6045269044484165,3.9504350891947944,-0.20519464493417178,37447.949543,4.282220287465193,5.093301974615073,3.9225468534281505,-0.2067742508775969,98.941033,0.749233905488106
FRA,2012,44.0625333396339,39.044092689813155,16.38886307652328,0.30621042023406514,107,114.4,2474005.287,1.1253230926730535,3.153958334425415,2.7249220958858413,-0.7444745832606547,37684.198067,0.6308717216378436,2.6274451116920665,2.7278272376216304,-0.731928093728919,98.676052,-0.2678170946527371
FRA,2013,39.5130526926862,36.94838111902051,14.082697298601431,0.18211508202483284,110,111.8,2608523.504,5.437264734511466,5.018784782656356,2.254141929651248,0.18564933571856118,39528.473644,4.894028987218996,4.464189224833642,2.076304030314301,0.20702159034016185,99.263078,0.5949021957222148
FRA,2014,26.380172229118,41.505643321551005,14.599442713872033,-1.0360307162999554,111,110.2,2662032.873,2.051327845731381,3.5389780613630037,2.198750247376336,-0.6765889929548683,40144.059485,1.5573225683947942,2.8831034215428257,2.2098273280838496,-0.5999477136965364,99.68265,0.4226868725549718
FRA,2015,32.8252697918279,42.277761263917455,15.695115917001164,-0.6022568754557899,102,108.4,2718495.127,2.1210201636754813,3.4526055509211764,6.253698514403818,-0.2129276593968711,40829.893311,1.7084316703353497,2.8344234145490006,6.154634036957823,-0.18295023513213107,100.0,0.3183603164643042
FRA,2016,28.3978157607008,40.92623875278445,14.884233533007851,-0.8417244303712471,100,106.0,2864105.631,5.356290785802839,5.1214331685568775,2.975183156355372,0.07893887700468989,42855.944562,4.962176206456454,4.470000501120729,2.9071392517776875,0.16929897838046964,99.888538,-0.111462000000003
FRA,2017,37.4793527389085,44.03116745707505,16.422756231534397,-0.39894732807310285,101,104.8,2983010.673,4.151559241147273,5.376455625272657,2.152500143417216,-0.5690575156853609,44444.934559,3.707746995755049,4.7158264926601605,2.3370986200154067,-0.43133802239738867,101.353971,1.467068223583375
FRA,2018,38.0547431018663,44.397383956042994,16.175279976067596,-0.3921193860978637,102,103.2,3125379.86,4.7726677040957375,5.301117389727593,2.1248414128507744,-0.2487007653539968,46336.933985,4.256951764634507,4.596932280283005,2.3812707999375053,-0.14277272272327043,101.42969,0.0747074823540878
FRA,2019,38.1849235823193,45.8396644338015,14.586553847121841,-0.5247806254794448,95,100.0,3403158.941,8.887850227588023,5.04410774481048,2.820987937364287,1.3625519031353386,50226.680167,8.394483293303713,4.288184674462961,3.0426623119064566,1.3495742208302592,101.463881,0.0337090648704604
FRA,2020,41.0406651012307,48.93677344745951,16.52507948518914,-0.4778257407660773,96,98.8,3262896.418,-4.121539000431894,-1.9027268924732976,3.8231305253262806,-0.5803652512672803,47982.359606,-4.468383244796989,-2.475884831396366,3.791417971531695,-0.5255285564296868,99.060974,-2.368238802140832
FRA,2021,43.3520499917692,46.69577321598892,15.551874224100853,-0.21500451817170244,98,98.4,3481611.03,6.703081679009025,8.99504375790438,4.2419794918799845,-0.5403048466600648,51023.082095,6.337167479816416,8.579193050444031,4.003492072897105,-0.5600174871846783,98.982898,-0.0788161037059819
DEU,2006,32.1758802679406,44.32485506322183,15.541080136882927,-0.7817329740452618,107,104.8,2813824.86,7.314345794968971,10.40412779820608,4.506349544641763,-0.685650762913185,34664.541909,7.531161180512513,9.686844228757316,4.6737059519078645,-0.46123634443986067,96.928551,1.5991087655420029
DEU,2007,34.9765459965139,41.77491106445286,14.15647313636618,-0.4802301394176226,111,107.6,2985617.276,6.105298820908143,7.928580511740587,3.0969568746491762,-0.5887333161650776,36863.113348,6.342421731034563,7.15924260695184,3.4064047969235975,-0.23978972688594324,97.911918,1.0145277009247784
DEU,2008,43.1707621154454,43.66694967015806,16.809569422892473,-0.029518159699969397,114,109.4,3103958.247,3.963701977185367,5.588323746069581,3.942905528382498,-0.41203669659077125,38432.448211,4.257195663819718,4.803623181458596,4.187269849313401,-0.13049732577623993,97.576708,-0.3423587310382415
DEU,2009,53.3415268397705,41.29111045644379,13.951411659876367,0.8637417257196395,112,110.2,3015332.321,-2.8552550951887845,-2.387301811248482,4.133338858849045,-0.11321435283208477,37465.456323,-2.5160819386032114,-3.044423237826192,3.7101222801451965,0.14240536007409008,93.608598,-4.066656973096485
DEU,2010,39.542400943988,43.53485040339275,14.40637502648125,-0.27713074608053617,105,109.8,3185267.891,5.635716130407898,4.763308318151878,3.9732516973340974,0.21957023584520796,39675.00238,5.897555438671014,4.2139089890315855,3.849651891897281,0.43735031034446387,95.870192,2.416010973692825
DEU,2011,42.458313094954,39.65335938615681,15.987185655451624,0.17545012419623116,105,109.4,3415019.966,7.21295925059134,5.6045269044484165,3.9504350891947944,0.40715321472875177,42541.513126,7.224979392679245,5.093301974615073,3.9225468534281505,0.5434421812453738,98.223451,2.4546305279121525
DEU,2012,51.6928196754929,39.044092689813155,16.38886307652328,0.7717879468892991,100,107.2,3487234.448,2.1146137568438403,3.153958334425415,2.7249220958858413,-0.3814217584975381,43359.541048,1.9228933385071556,2.6274451116920665,2.7278272376216304,-0.2582831359214683,98.441747,0.2222442785073896
DEU,2013,55.7760681240501,36.94838111902051,14.082697298601431,1.3369375628701035,105,105.4,3628559.337,4.05263514992669,5.018784782656356,2.254141929651248,-0.42861082526384864,44993.667838,3.768782488244021,4.464189224833642,2.076304030314301,-0.3349252934236,98.624691,0.1858398551175569
DEU,2014,60.1368861157108,41.505643321551005,14.599442713872033,1.2761612315829594,106,104.2,3807114.521,4.9208285552696855,3.5389780613630037,2.198750247376336,0.6284708759239838,47011.280402,4.484214470499322,2.8831034215428257,2.2098273280838496,0.7245412474579297,99.627372,1.016663261332799
DEU,2015,62.8003646734885,42.277761263917455,15.695115917001164,1.3075789639336581,98,102.8,3889081.896,2.1530052365871555,3.4526055509211764,6.253698514403818,-0.20781307434963792,47609.557159,1.2726238296086794,2.8344234145490006,6.154634036957823,-0.25375994341205443,100.0,0.3740217096161143
DEU,2016,55.2613565971883,40.92623875278445,14.884233533007851,0.9631075602659515,96,101.0,4165169.905,7.09905361684365,5.1214331685568775,2.975183156355372,0.6647054464738826,50579.483717,6.238089020827137,4.470000501120729,2.9071392517776875,0.608188451456269,101.150515,1.1505149999999986
DEU,2017,62.2935652402484,44.03116745707505,16.422756231534397,1.1120178321898573,97,100.4,4386729.188,5.319333617916369,5.376455625272657,2.152500143417216,-0.026537516167410454,53071.478374,4.926888283287132,4.7158264926601605,2.3370986200154067,0.09030932148921489,102.720303,1.551932780569632
DEU,2018,59.2990586555584,44.397383956042994,16.175279976067596,0.9212622422340401,100,99.4,4576056.532,4.315911374650365,5.301117389727593,2.1248414128507744,-0.4636609627047109,55195.722049,4.002608821314998,4.596932280283005,2.3812707999375053,-0.24958247461128924,102.658553,-0.0601146980650977
DEU,2019,56.8460427456982,45.8396644338015,14.586553847121841,0.7545564515958942,96,97.4,4770495.488,4.249050566580724,5.04410774481048,2.820987937364287,-0.28183643315135765,57411.520685,4.014439079233213,4.288184674462961,3.0426623119064566,-0.08996910178251949,103.013774,0.3460218263547902
DEU,2020,65.406310434657,48.93677344745951,16.52507948518914,0.9966388967725435,98,97.4,4694786.155,-1.5870329023566545,-1.9027268924732976,3.8231305253262806,0.08257473503071167,56454.181109,-1.6675042997948866,-2.475884831396366,3.791417971531695,0.21321324572265557,102.595345,-0.4061874288772327
DEU,2021,60.4759932362344,46.69577321598892,15.551874224100853,0.8860809843028548,100,98.2,4913166.143,4.651542813455364,8.99504375790438,4.2419794918799845,-1.0239325656249316,59055.316879,4.607516607100912,8.579193050444031,4.003492072897105,-0.9920530304607391,103.575452,0.95531332342613
DEU,2022,60.7603777839133,48.790262672895125,13.477240149492323,0.8881725767474047,96,98.0,5323008.116,8.341707995849475,12.532899830173761,6.28262136402757,-0.6671087737869753,63521.899276,7.563387401936556,11.747921245465811,6.035160209457196,-0.6933591981488779,104.049655,0.4578333870075728
GRC,2006,48.754348966452,44.32485506322183,15.541080136882927,0.2850184069714597,87,81.8,314601.571,11.946541871875464,10.40412779820608,4.506349544641763,0.34227572858909244,28547.218881,11.610907161604056,9.686844228757316,4.6737059519078645,0.41167821695357476,123.13472,3.090581190746434
GRC,2007,38.1428451823773,41.77491106445286,14.15647313636618,-0.25656573124454585,95,86.8,323985.185,2.9826977564584385,7.928580511740587,3.0969568746491762,-1.5970137639848212,29323.909492,2.720722513242561,7.15924260695184,3.4064047969235975,-1.302992556174712,124.299873,0.946242457042176
GRC,2009,31.6206769615796,41.29111045644379,13.951411659876367,-0.6931508961688745,97,92.8,337203.102,-1.3500545052025397,-2.387301811248482,4.133338858849045,0.2509465934120801,30359.446595,-1.609055653461512,-3.044423237826192,3.7101222801451965,0.38687878080085997,115.869681,-4.219589615314988
GRC,2010,23.6502410606961,43.53485040339275,14.40637502648125,-1.380264591623189,94,94.2,310415.31,-7.944111973204806,4.763308318151878,3.9732516973340974,-3.198241958817481,27911.57449,-8.062966817725691,4.2139089890315855,3.849651891897281,-3.189087260746239,112.399425,-2.994964662067212
GRC,2011,17.5151214535207,39.65335938615681,15.987185655451624,-1.384748911393731,95,95.8,285079.561,-8.161887698129327,5.6045269044484165,3.9504350891947944,-3.48478440773057,25671.409119,-8.025936952437394,5.093301974615073,3.9225468534281505,-3.344571630951144,103.099347,-8.274133074969022
GRC,2012,12.6218991602625,39.044092689813155,16.38886307652328,-1.612204178299587,87,94.2,275143.683,-3.485300021210559,3.153958334425415,2.7249220958858413,-2.436494740770791,24911.130276,-2.9615781489661206,2.6274451116920665,2.7278272376216304,-2.048891947252206,97.459455,-5.470346965437122
GRC,2013,14.3608581264098,36.94838111902051,14.082697298601431,-1.6039202230707537,86,91.8,284949.076,3.563735461082703,5.018784782656356,2.254141929651248,-0.6455003131940198,25986.640698,4.317389095091253,4.464189224833642,2.076304030314301,-0.07070261753533617,96.001263,-1.4962037290276362
GRC,2014,18.8292739352843,41.505643321551005,14.599442713872033,-1.5532352727902534,84,89.2,290011.379,1.7765641043875553,3.5389780613630037,2.198750247376336,-0.8015525906493715,26625.159298,2.457103276335142,2.8831034215428257,2.2098273280838496,-0.19277530863783385,96.82099,0.8538710579255612
GRC,2015,43.7318934948755,42.277761263917455,15.695115917001164,0.09264870923208086,77,85.8,289570.644,-0.1519716231548432,3.4526055509211764,6.253698514403818,-0.5763912612310594,26760.280798,0.5074955551914802,2.8344234145490006,6.154634036957823,-0.3780773715195094,100.0,3.283389273338359
GRC,2016,13.2486555093508,40.92623875278445,14.884233533007851,-1.8595235812482231,75,81.8,296466.614,2.381446511546257,5.1214331685568775,2.975183156355372,-0.9209472200585898,27511.803202,2.8083502175215083,4.470000501120729,2.9071392517776875,-0.5715757449813033,97.626593,-2.3734070000000003
GRC,2017,13.9880902374867,44.03116745707505,16.422756231534397,-1.8293565827824134,75,79.4,307636.013,3.7675065159276167,5.376455625272657,2.152500143417216,-0.7474792112165632,28604.829152,3.972934605466139,4.7158264926601605,2.3370986200154067,-0.3178692935042357,99.321409,1.736018791519236
GRC,2018,15.7048653991274,44.397383956042994,16.175279976067596,-1.7738498869489794,76,77.4,317881.481,3.330386420006052,5.301117389727593,2.1248414128507744,-0.9274720258193422,29617.518625,3.540274502668011,4.596932280283005,2.3812707999375053,-0.44373692300880896,97.627539,-1.7054429825899913
GRC,2019,39.6424619237357,45.8396644338015,14.586553847121841,-0.424857205822375,73,75.2,334040.54,5.083359668882362,5.04410774481048,2.820987937364287,0.013914247399638065,31155.946796,5.194318236036898,4.288184674462961,3.0426623119064566,0.29780944077431176,99.81132,2.2368493791490494
GRC,2020,39.7469760890433,48.93677344745951,16.52507948518914,-0.5561121425559682,73,74.4,304016.729,-8.988074022392608,-1.9027268924732976,3.8231305253262806,-1.8532841301081708,28416.523031,-8.792619216282986,-2.475884831396366,3.791417971531695,-1.6660612025148793,99.416033,-0.3960342373991208
GRC,2021,40.173639463011,46.69577321598892,15.551874224100853,-0.4193792760277423,74,74.2,333014.632,9.538258994951557,8.99504375790438,4.2419794918799845,0.12805701632622257,31297.164572,10.13720622279322,8.579193050444031,4.003492072897105,0.38916354621922367,100.487689,1.0779508774002322
GRC,2022,25.6266144139102,48.790262672895125,13.477240149492323,-1.7187234182999611,70,73.2,389216.529,16.876704985143114,12.532899830173761,6.28262136402757,0.6914001184029163,36794.851579,17.566086519922333,11.747921245465811,6.035160209457196,0.964044875782976,101.886308,1.3918311923762088
IRL,2006,63.2926908294949,44.32485506322183,15.541080136882927,1.2204966192316056,123,118.2,189018.885,12.286613705828168,10.40412779820608,4.506349544641763,0.4177407653297651,44268.552868,9.3987559893523,9.686844228757316,4.6737059519078645,-0.06164021493209594,103.588134,0.2805971158358628
IRL,2008,51.3727909737909,43.66694967015806,16.809569422892473,0.4584199100982606,131,125.4,198299.13,-3.635285626217938,5.588323746069581,3.942905528382498,-2.3392925105338067,44105.364476,-5.689622531487646,4.803623181458596,4.187269849313401,-2.5059874549682655,100.387051,-4.144579200005872
IRL,2009,29.2569285376466,41.29111045644379,13.951411659876367,-0.8625780825754683,124,125.8,188088.826,-5.14894039121604,-2.387301811248482,4.133338858849045,-0.6681374729427709,41436.941843,-6.050109016675348,-3.044423237826192,3.7101222801451965,-0.8101311902667336,101.592071,1.2003739406589449
IRL,2010,33.2579368160728,43.53485040339275,14.40637502648125,-0.7133587435027425,111,123.2,197036.295,4.757044419002335,4.763308318151878,3.9732516973340974,-0.0015765170763648805,43211.902863,4.283523206720066,4.2139089890315855,3.849651891897281,0.018083250029698447,104.906819,3.2628018775205345
IRL,2011,52.910414439423,39.65335938615681,15.987185655451624,0.8292300683169674,111,120.8,206639.608,4.873880215825208,5.6045269044484165,3.9504350891947944,-0.18495347275080373,45132.175891,4.4438520425450205,5.093301974615073,3.9225468534281505,-0.1655684320258557,105.59897,0.6597769397621288
IRL,2012,34.5872712500754,39.044092689813155,16.38886307652328,-0.271942075476978,105,116.4,212883.421,3.021595453278248,3.153958334425415,2.7249220958858413,-0.048574923058171925,46304.784189,2.5981647790082154,2.6274451116920665,2.7278272376216304,-0.010733939554537325,104.259638,-1.2683191890981502
IRL,2013,28.5015541187537,36.94838111902051,14.082697298601431,-0.59980178662973,110,112.2,221005.187,3.815123771427933,5.018784782656356,2.254141929651248,-0.533977472933414,47836.18565,3.3072208149148348,4.464189224833642,2.076304030314301,-0.5572249502129369,101.231084,-2.904819216809481
IRL,2014,45.988237149778,41.505643321551005,14.599442713872033,0.307038694289868,113,110.0,238656.914,7.987019327288451,3.5389780613630037,2.198750247376336,2.0229861355254344,51296.92985,7.234573896257134,2.8831034215428257,2.2098273280838496,1.969145018442453,105.531742,4.248357154804348
ITA,2006,23.8737994727616,44.32485506322183,15.541080136882927,-1.3159352767202253,104,99.8,1886859.551,8.026839379573822,10.40412779820608,4.506349544641763,-0.5275419483290977,32309.294219,7.59547122599158,9.686844228757316,4.6737059519078645,-0.4474763761960702,104.165815,-0.3896759050722295
ITA,2007,30.3424148646182,41.77491106445286,14.15647313636618,-0.8075808211344695,107,103.8,1995406.894,5.752804597590322,7.928580511740587,3.0969568746491762,-0.7025528614752625,33960.788711,5.111515221613271,7.15924260695184,3.4064047969235975,-0.6011403539555601,103.759826,-0.3897526266174667
ITA,2008,36.3116575197283,43.66694967015806,16.809569422892473,-0.4375657677711125,109,106.0,2089717.307,4.726375020732986,5.588323746069581,3.942905528382498,-0.21860750127842735,35292.601856,3.921620184776869,4.803623181458596,4.187269849313401,-0.21063915831131627,102.438512,-1.2734350576108338
ITA,2009,39.9521696026341,41.29111045644379,13.951411659876367,-0.09597171142619369,106,106.2,2044893.204,-2.144984053577545,-2.387301811248482,4.133338858849045,0.0586251855814241,34335.925384,-2.710699754876126,-3.044423237826192,3.7101222801451965,0.08994945658152426,99.056446,-3.3015571331219733
ITA,2010,33.3916393469551,43.53485040339275,14.40637502648125,-0.7040779542246253,101,105.4,2083996.379,1.9122355594664124,4.763308318151878,3.9732516973340974,-0.717566611900884,34838.135774,1.462638284489115,4.2139089890315855,3.849651891897281,-0.7146803871626224,100.775335,1.7352621352879998
ITA,2011,25.9559683178087,39.65335938615681,15.987185655451624,-0.8567731284009517,101,104.8,2173169.961,4.278970102759482,5.6045269044484165,3.9504350891947944,-0.33554704020187276,36203.328522,3.91867336661239,5.093301974615073,3.9225468534281505,-0.2994555965535771,101.175358,0.3969453438185092
ITA,2012,28.0694606482693,39.044092689813155,16.38886307652328,-0.6696396199236541,95,102.4,2172383.108,-0.0362076144121761,3.153958334425415,2.7249220958858413,-1.170736570287344,36091.373957,-0.3092383202609881,2.6274451116920665,2.7278272376216304,-1.0765650373494782,99.756848,-1.4020311151258764
ITA,2013,14.597214319755,36.94838111902051,14.082697298601431,-1.587136776808036,100,100.6,2187376.607,0.6901866869054957,5.018784782656356,2.254141929651248,-1.9202864020281827,36267.925352,0.4891789246104675,4.464189224833642,2.076304030314301,-1.9144644725375095,99.729571,-0.0273434862336448
ITA,2014,30.9035740148672,41.505643321551005,14.599442713872033,-0.7261968497338586,102,99.8,2200256.409,0.5888241630994155,3.5389780613630037,2.198750247376336,-1.3417412467759204,36475.976061,0.5736493250737593,2.8831034215428257,2.2098273280838496,-1.0450835081633294,99.773861,0.0444100977833239
ITA,2015,26.0625878767127,42.277761263917455,15.695115917001164,-1.0331349875307552,93,98.2,2240922.483,1.848242497267964,3.4526055509211764,6.253698514403818,-0.25654627417007175,37206.331822,2.0022925768418105,2.8344234145490006,6.154634036957823,-0.13520395082962633,100.0,0.2266515475431019
ITA,2016,23.7599087653847,40.92623875278445,14.884233533007851,-1.1533230750062495,90,96.0,2420672.141,8.021234976381814,5.1214331685568775,2.975183156355372,0.9746632914449616,40267.222623,8.226800791982685,4.470000501120729,2.9071392517776875,1.2922670589531302,100.036824,0.0368239999999957
ITA,2017,23.0196292012131,44.03116745707505,16.422756231534397,-1.2794160711900684,90,95.0,2517184.468,3.9870053182885807,5.376455625272657,2.152500143417216,-0.6455053260894305,41951.466331,4.182666690893124,4.7158264926601605,2.3370986200154067,-0.22812892755185554,100.838975,0.8018557246479648
ITA,2018,20.6626197456088,44.397383956042994,16.175279976067596,-1.4673479683536457,92,93.4,2600326.872,3.3029920952142198,5.301117389727593,2.1248414128507744,-0.9403644349309844,43427.663143,3.5188205350265918,4.596932280283005,2.3812707999375053,-0.4527463845290956,100.941388,0.1015609291942907
ITA,2019,22.1925858303397,45.8396644338015,14.586553847121841,-1.6211559530305197,87,90.4,2735577.365,5.201288132517528,5.04410774481048,2.820987937364287,0.05571820624440717,45799.741922,5.46213774199442,4.288184674462961,3.0426623119064566,0.3858308767744551,101.291382,0.3467299260834369
ITA,2020,37.4515772443029,48.93677344745951,16.52507948518914,-0.695016094382505,87,89.2,2564795.429,-6.242994191465692,-1.9027268924732976,3.8231305253262806,-1.1352652676230506,43150.115981,-5.785242077373465,-2.475884831396366,3.791417971531695,-0.8728547659017799,100.681154,-0.6024480937578601
ITA,2021,35.429390283743,46.69577321598892,15.551874224100853,-0.7244389177727742,88,88.8,2814257.328,9.726385823186844,8.99504375790438,4.2419794918799845,0.17240584653518523,47591.832142,10.293636668220746,8.579193050444031,4.003492072897105,0.4282370456989732,101.78152,1.092921521340522
JPN,2006,35.0331289843876,44.32485506322183,15.541080136882927,-0.5978816142117822,107,119.8,4300322.188,4.619497658383079,10.40412779820608,4.506349544641763,-1.2836621044413137,33638.841255,4.551572502143989,9.686844228757316,4.6737059519078645,-1.0987579833765635,95.769071,-0.05250399240738
JPN,2007,24.00056901907,41.77491106445286,14.15647313636618,-1.2555628703679613,99,114.0,4482081.29,4.2266391692045,7.928580511740587,3.0969568746491762,-1.1953480440231974,35021.732224,4.110994663927225,7.15924260695184,3.4064047969235975,-0.894857811901145,96.142674,0.390108201007821
JPN,2008,22.1201479543242,43.66694967015806,16.809569422892473,-1.281817586980538,107,110.4,4517267.524,0.7850422989539346,5.588323746069581,3.942905528382498,-1.218208605948036,35278.749846,0.7338803813475225,4.803623181458596,4.187269849313401,-0.9719322963573511,95.1465,-1.0361413496778715
JPN,2009,25.1777884225857,41.29111045644379,13.951411659876367,-1.1549599729896352,121,110.0,4295628.986,-4.906473588788952,-2.387301811248482,4.133338858849045,-0.6094762281943535,33550.689549,-4.898303665927461,-3.044423237826192,3.7101222801451965,-0.49968175928387915,92.317455,-2.9733568759754774
JPN,2010,27.0271481785631,43.53485040339275,14.40637502648125,-1.1458609257697252,125,111.8,4525401.306,5.3489796430012335,4.763308318151878,3.9732516973340974,0.14740352976941262,35342.824721,5.341574781593156,4.2139089890315855,3.849651891897281,0.2929266916146556,95.341659,3.275874535319471
JPN,2011,23.1063634833865,39.65335938615681,15.987185655451624,-1.0350161847984665,129,116.2,4629400.467,2.2981201879734536,5.6045269044484165,3.9504350891947944,-0.8369727996591125,36215.006272,2.467775447732588,5.093301974615073,3.9225468534281505,-0.6693422985089087,95.695962,0.3716140496359386
JPN,2012,16.9178059703204,39.044092689813155,16.38886307652328,-1.350080638063797,129,122.2,4799612.88,3.676770117714677,3.153958334425415,2.7249220958858413,0.19186302025977797,37628.675989,3.9035467959948895,2.6274451116920665,2.7278272376216304,0.46780883580275606,96.692619,1.0414828161714902
JPN,2013,35.8106893025437,36.94838111902051,14.082697298601431,-0.0807864993725169,106,122.0,5021591.104,4.624919333077554,5.018784782656356,2.254141929651248,-0.17472965850013666,39436.682585,4.804863706946622,4.464189224833642,2.076304030314301,0.16407735916276714,98.568588,1.940136713020476
JPN,2014,37.9515283802331,41.505643321551005,14.599442713872033,-0.24344182247044763,101,118.0,5034454.619,0.2561641267396921,3.5389780613630037,2.198750247376336,-1.4930363002985616,39559.763471,0.3120974634078646,2.8831034215428257,2.2098273280838496,-1.1634420144329969,98.514444,-0.0549302785995148
JPN,2015,35.2867215184008,42.277761263917455,15.695115917001164,-0.4454277230245787,97,112.4,5199915.223,3.2865646136833373,3.4526055509211764,6.253698514403818,-0.026550838172867724,40908.781547,3.410076192667134,2.8344234145490006,6.154634036957823,0.09353160149919701,100.0,1.50795755391971
JPN,2016,36.2200653973439,40.92623875278445,14.884233533007851,-0.31618513274492477,112,109.0,5158900.414,-0.7887591862764559,5.1214331685568775,2.975183156355372,-1.9864969799282461,40642.704531,-0.6504154021167813,4.470000501120729,2.9071392517776875,-1.76132460806837,100.048741,0.0487410000000068
JPN,2017,41.2489941601125,44.03116745707505,16.422756231534397,-0.1694096446259317,109,105.0,5262254.967,2.003422138553425,5.376455625272657,2.152500143417216,-1.5670305514425422,41531.221619,2.186166246201182,4.7158264926601605,2.3370986200154067,-1.0823934534873425,100.942984,0.8938073493598373
JPN,2018,38.488039367055,44.397383956042994,16.175279976067596,-0.36533182719132284,108,105.4,5344060.937,1.5545801279681652,5.301117389727593,2.1248414128507744,-1.763207945355752,42264.585123,1.7658125030073497,4.596932280283005,2.3812707999375053,-1.1889113062445293,101.32332,0.3767829966270858
JPN,2019,41.1213650479192,45.8396644338015,14.586553847121841,-0.32346909594505074,113,107.8,5352898.847,0.1653781666075367,5.04410774481048,2.820987937364287,-1.729440070828963,42427.125075,0.38457718566733,4.288184674462961,3.0426623119064566,-1.2829578469881948,101.543894,0.2176932220539153
JPN,2020,42.337998467072,48.93677344745951,16.52507948518914,-0.39931880426365063,113,111.0,5263052.866,-1.678454676018272,-1.9027268924732976,3.8231305253262806,0.05866193031321772,41867.153393,-1.3198435694384674,-2.475884831396366,3.791417971531695,0.30491000217812164,99.388516,-2.12260719487476
JPN,2021,29.0785675214417,46.69577321598892,15.551874224100853,-1.1328027375147949,107,110.0,5383426.681,2.287148126092934,8.99504375790438,4.2419794918799845,-1.581312602913741,42895.146536,2.455369089344096,8.579193050444031,4.003492072897105,-1.5296206036118023,100.96088,1.5820379086855545
JPN,2022,43.1462692986385,48.790262672895125,13.477240149492323,-0.41877961004273034,92,106.6,5703678.329,5.948843867982458,12.532899830173761,6.28262136402757,-1.04797911265028,45648.781715,6.419456282050449,11.747921245465811,6.035160209457196,-0.8829036477052539,101.700276,0.7323589097083932
KOR,2006,22.6414493869729,44.32485506322183,15.541080136882927,-1.3952315724045916,81,72.8,1302227.991,7.301294355964388,10.40412779820608,4.506349544641763,-0.6885469960782535,26884.429402,6.740841282814062,9.686844228757316,4.6737059519078645,-0.6303355359231917,82.999811,2.9585977106297303
KOR,2007,23.9366350108521,41.77491106445286,14.15647313636618,-1.2600791088125258,80,75.0,1414985.951,8.65884935505122,7.928580511740587,3.0969568746491762,0.2358020705061831,29064.701966,8.109796683420786,7.15924260695184,3.4064047969235975,0.279049065844263,86.761338,4.531970560752242
KOR,2008,27.3481350305661,43.66694967015806,16.809569422892473,-0.970805035456044,67,74.6,1468996.086,3.8170085690129945,5.588323746069581,3.942905528382498,-0.4492410899287346,29945.899216,3.03184684649727,4.803623181458596,4.187269849313401,-0.42313402257842286,89.827578,3.5341087063456857
KOR,2009,27.0037336636344,41.29111045644379,13.951411659876367,-1.0240810852065418,64,73.6,1454994.406,-0.9531461746862636,-2.387301811248482,4.133338858849045,0.3469726740385298,29508.282758,-1.4613568784275588,-3.044423237826192,3.7101222801451965,0.4266884592646579,91.23288,1.5644438281526325
KOR,2010,32.4226994611414,43.53485040339275,14.40637502648125,-0.771335670619807,71,72.6,1572680.44,8.088418313822713,4.763308318151878,3.9732516973340974,0.8368737369197775,31736.700156,7.551836941090212,4.2139089890315855,3.849651891897281,0.8670726719691909,95.472284,4.646794006722146
KOR,2011,28.3037222266954,39.65335938615681,15.987185655451624,-0.7099208956512735,74,71.2,1625275.456,3.344291355210093,5.6045269044484165,3.9504350891947944,-0.5721485097731401,32546.517725,2.551675394793375,5.093301974615073,3.9225468534281505,-0.647953147481315,97.03743,1.6393721134816452
